,Frame,angle_11_13_15_at_13,angle_12_14_16_at_14,angle_11_13_23_at_13,angle_12_14_24_at_14,angle_11_23_25_at_23,angle_12_24_26_at_24,LDF_bloodflow
1086,1086,121.653585,128.640136,18.372418,132.631769,103.508882,113.903915,131.5
1089,1089,136.305929,125.2042,17.44894,134.205582,113.811367,113.593343,130.6
1092,1092,136.727129,134.237325,12.473182,133.454023,104.770479,93.245956,160.8
1095,1095,134.085068,122.445034,16.250664,130.379369,106.439458,100.040586,150.4
1098,1098,116.317957,132.95835,14.970334,134.203353,114.731285,110.91551,149.5
1101,1101,127.186634,132.667761,20.52643,132.332191,113.358866,110.066706,131.1
1104,1104,121.764392,132.247877,18.855341,132.38762,120.468302,103.609709,121.0
1107,1107,125.599655,107.62798,24.57489,127.159261,122.767086,115.244547,112.4
1110,1110,118.452483,133.967449,16.783849,133.75284,110.090247,98.0674,99.6
1113,1113,128.717981,146.133629,18.744985,129.311127,105.497207,105.85442,124.1
1116,1116,121.627554,136.069523,21.270246,124.459097,116.142269,114.201122,161.8
1119,1119,123.749054,143.330357,22.515939,127.637916,118.231375,110.667841,143.1
1122,1122,127.771948,152.088763,23.08269,133.856306,123.007031,104.089589,154.8
1125,1125,117.405505,140.498751,24.05458,128.722307,115.608621,110.219162,138.4
1128,1128,133.536318,140.871417,25.318533,131.432644,131.307666,102.822685,130.0
1131,1131,130.590821,133.777232,28.351602,132.295865,132.523646,111.545404,115.3
1134,1134,129.862361,151.596358,27.598782,129.803079,122.421046,118.361945,120.7
1137,1137,144.11786,139.001284,27.478508,132.029212,134.260989,112.537947,157.5
1140,1140,135.675803,143.064645,28.741655,131.376968,138.062131,113.797731,161.5
1143,1143,143.426355,140.371693,33.701837,131.498363,136.086769,109.151292,157.6
1146,1146,146.9039,141.803535,35.052779,131.574661,137.096296,109.932922,148.7
1149,1149,144.952309,147.257572,36.548831,133.944043,140.501801,113.746208,132.5
1152,1152,145.45655,150.32171,38.440043,134.359437,138.026927,109.509685,98.1
1155,1155,147.246216,141.908131,41.423726,134.202214,150.230348,121.604175,95.5
1158,1158,151.302217,139.253703,42.709411,133.648107,160.27215,125.746542,126.7
1161,1161,150.099156,138.052777,42.682424,132.872811,154.578346,124.448011,149.9
1164,1164,148.819977,145.470269,46.824157,134.315157,149.402963,120.611661,152.6
1167,1167,153.078049,146.751287,48.24986,132.200963,154.915698,124.232412,165.2
1170,1170,149.66465,142.742724,47.722687,131.818701,155.592327,120.349438,143.8
1173,1173,148.243766,145.227086,47.034476,129.087437,147.420953,116.393008,114.5
1176,1176,150.44238,143.978721,46.146552,128.502366,138.709503,116.363181,108.5
1179,1179,150.646882,139.341924,46.444635,130.819838,143.206346,117.272281,107.8
1182,1182,151.016756,148.37263,46.123117,125.531163,144.935277,115.557513,153.7
1185,1185,149.8795,153.833796,49.607075,132.748707,151.024198,122.228172,149.5
1188,1188,148.131169,144.094704,49.043762,133.9223,147.871485,125.044633,133.6
1191,1191,155.062132,172.817987,48.688,114.944126,147.969782,120.668016,128.3
1194,1194,157.890185,154.822775,47.312506,119.263375,140.997748,130.977295,109.0
1197,1197,159.439497,169.01436,45.558631,125.409774,138.156806,128.083889,101.4
1200,1200,163.025896,161.426333,46.441908,139.541593,139.067271,132.655847,97.8
1203,1203,157.848851,160.07331,47.492753,128.772534,131.74687,124.952095,111.2
1206,1206,158.601452,152.00525,48.849117,129.743258,132.877909,127.307095,149.7
1209,1209,154.607171,150.868005,49.635555,123.668912,122.084345,116.697776,123.4
1212,1212,162.667248,149.604372,48.722715,130.932088,125.045366,123.921723,126.1
1215,1215,164.014588,150.067958,47.442997,131.363907,132.636887,124.132957,98.1
1218,1218,166.407889,127.153737,46.810416,136.924714,132.235172,131.932285,98.0
1221,1221,163.37763,139.446358,46.430357,134.771686,143.887751,136.985039,107.4
1224,1224,167.686597,152.621839,47.37733,132.585833,135.711857,128.782902,121.3
1227,1227,163.681825,147.022687,48.769005,132.350745,134.763151,132.01963,153.0
1230,1230,166.354765,165.522983,46.642682,132.032012,133.654159,126.878595,151.9
1233,1233,165.798593,164.385737,47.093991,129.626632,133.030714,124.929489,143.3
1236,1236,162.424021,154.073821,50.037296,125.330739,131.657544,116.933513,141.5
1239,1239,159.711741,158.200595,51.586176,128.525921,136.688223,120.975659,134.4
1242,1242,158.98689,152.672736,51.602854,127.445713,140.278457,123.525427,109.4
1245,1245,160.143299,155.631229,51.670655,127.593965,141.335665,121.08485,95.7
1248,1248,158.41299,160.721143,51.509467,131.047864,142.178243,124.255021,130.8
1251,1251,153.128,158.64015,52.575336,130.645793,143.91903,124.929454,146.0
1254,1254,152.040788,151.922425,50.648377,130.365407,152.397098,123.480261,144.2
1257,1257,151.603982,161.998795,51.244928,120.80781,148.640206,123.886119,145.0
1260,1260,149.561976,160.020906,51.291166,109.940219,152.818732,132.760641,118.4
1263,1263,149.129322,156.394499,53.418648,116.738424,139.608127,131.095807,111.3
1266,1266,144.675173,163.330813,55.060022,110.243767,146.294716,134.331947,116.9
1269,1269,135.182397,136.027314,54.168754,112.094463,157.723816,135.772737,99.8
1272,1272,139.545937,142.063643,54.825131,108.564186,155.626705,133.742501,154.4
1275,1275,137.271448,142.534543,56.625944,109.64583,154.778655,132.968275,151.0
1278,1278,139.06787,146.098444,58.761734,109.02439,148.324603,130.469,135.6
1281,1281,134.790556,146.01699,62.048075,110.904731,148.616216,132.477009,144.2
1284,1284,132.721951,148.277598,65.363835,120.850282,142.671014,129.529334,126.3
1287,1287,130.031739,145.039576,68.022878,115.374154,147.167039,131.053121,127.3
1290,1290,129.960341,154.81666,67.893343,112.901169,147.702213,132.352208,131.8
1293,1293,131.415264,143.742259,70.087849,113.380029,146.74674,136.038332,144.6
1296,1296,132.050898,146.972669,70.545238,106.329233,147.266276,135.650033,148.6
1299,1299,127.381654,147.534522,73.251169,107.98143,149.241075,134.425813,145.1
1302,1302,129.898107,152.462876,72.752648,103.67426,155.634494,138.496552,156.1
1305,1305,126.847904,144.265001,77.192651,113.869556,150.078612,134.868255,135.4
1308,1308,121.957335,143.72157,75.378625,118.845304,152.282247,128.655674,122.3
1311,1311,120.518442,138.866333,75.877581,120.409189,153.128575,127.509253,114.4
1314,1314,115.709736,132.722054,82.525517,124.62333,139.729169,119.647978,130.2
1317,1317,114.860011,132.756858,80.974953,125.3682,141.110932,123.272645,159.4
1320,1320,120.437543,125.46762,88.847974,118.988126,129.945618,127.761684,138.6
1323,1323,111.541414,128.296922,81.079254,122.223063,146.524809,127.712606,154.8
1326,1326,116.745249,132.254789,89.502706,122.643838,141.717308,128.82347,150.7
1329,1329,111.728595,122.075495,89.727221,125.547503,138.636331,128.069069,128.5
1332,1332,113.828139,113.31901,90.488957,130.912959,135.471829,124.560459,102.6
1335,1335,112.636977,129.363815,90.413207,123.903035,143.324026,128.880095,97.8
1338,1338,113.543615,127.084694,91.390778,124.841352,142.627046,128.850005,121.0
1341,1341,118.985235,125.075597,94.383229,131.238348,142.298683,137.183279,141.6
1344,1344,110.962137,111.816218,99.520688,129.130395,135.993502,130.555551,135.8
1347,1347,108.504245,103.499008,102.059579,135.721892,128.369769,131.04468,132.5
1350,1350,127.581419,118.679814,103.104121,132.606505,138.556277,131.571585,118.0
1353,1353,111.685159,121.989033,102.957985,126.915725,135.581305,121.919685,97.5
1356,1356,106.94939,115.863181,102.1337,132.378964,134.082624,123.833433,89.7
1359,1359,109.046053,120.562311,108.139292,132.040497,134.421934,123.792287,115.3
1362,1362,109.644181,113.41342,110.743517,133.749529,127.910119,123.287784,148.4
1365,1365,106.481462,114.516457,113.966041,131.135122,127.804573,118.1498,147.0
1368,1368,103.621551,103.979793,117.136839,140.010132,140.483715,109.126145,130.1
1371,1371,105.752524,118.624353,115.764138,137.816088,132.354472,125.801936,119.2
1374,1374,100.086022,104.385984,119.685382,135.442783,131.563368,122.381777,108.0
1377,1377,105.105353,115.71159,117.460924,135.095098,140.892992,132.429212,113.7
1380,1380,94.617543,103.505403,118.918916,132.901568,136.356477,106.459209,116.7
1383,1383,102.866419,106.917073,123.643162,135.817237,136.908393,120.213462,140.8
1386,1386,95.855913,105.980867,125.909819,135.930233,142.217711,115.868252,139.2
1389,1389,103.920118,115.335413,125.902565,138.941964,141.931037,127.649854,135.2
1392,1392,104.582172,112.66583,125.110706,136.585037,143.553869,132.658063,128.2
1395,1395,100.575364,111.613241,127.486015,135.487289,141.013108,132.695246,121.0
1398,1398,97.580701,102.996185,128.334771,135.689298,143.624496,122.328049,112.9
1401,1401,102.697761,104.63413,125.132699,140.153163,139.611472,120.116662,116.0
1404,1404,106.404159,108.2057,124.865815,137.682593,143.439571,134.609041,165.1
1407,1407,108.081143,116.302264,130.516787,139.457482,140.610844,131.276547,166.3
1410,1410,101.744285,107.426093,131.105638,135.381863,140.383659,132.717903,153.2
1413,1413,105.417511,113.30744,133.062086,137.86326,145.678761,140.25467,145.8
1416,1416,105.266211,116.231886,131.906834,137.226716,149.94437,143.247347,131.4
1419,1419,107.087636,113.438435,133.370335,139.519683,145.390115,139.695097,118.0
1422,1422,107.2957,114.481363,134.036215,140.250719,144.30557,135.272198,109.9
1425,1425,113.669594,123.127699,135.268816,139.879727,139.161781,134.990961,147.0
1428,1428,118.687268,117.907943,131.675768,139.86373,145.910621,139.190482,170.7
1431,1431,111.074826,109.375178,134.977754,142.765917,143.606581,131.770199,143.7
1434,1434,119.35874,120.692931,131.8052,140.466329,147.637124,142.458875,144.1
1437,1437,112.383111,118.97323,138.58818,144.786834,135.686292,149.052748,128.1
1440,1440,110.279703,112.921798,136.080898,142.349558,147.718489,142.361754,127.7
1443,1443,113.737048,116.292669,133.99356,140.168153,147.307687,136.481231,111.1
1446,1446,109.811997,111.291084,139.312526,142.133194,140.330877,132.476072,124.1
1449,1449,115.961771,113.433981,137.475416,143.005307,136.399944,133.827549,157.7
1452,1452,111.651137,120.084402,139.171386,141.848963,141.243247,136.105416,138.5
1455,1455,107.947691,117.571215,136.095426,139.234257,152.995368,142.770983,127.2
1458,1458,107.344838,112.666969,135.990523,138.486251,150.260223,143.082936,120.5
1461,1461,117.786485,115.316131,134.752656,135.496536,145.259687,149.031984,111.0
1464,1464,111.33407,117.716017,137.982173,140.973855,144.819859,141.149469,101.3
1467,1467,116.958773,114.168314,139.057759,142.158254,140.084408,137.12214,105.8
1470,1470,120.590136,116.557419,134.157671,138.441169,139.946073,138.428714,142.5
1473,1473,117.654288,122.516454,137.376779,140.504455,138.664521,133.610805,129.4
1476,1476,122.80934,123.2294,130.251346,136.750739,140.573078,134.254819,109.8
1479,1479,129.980365,123.118564,130.547425,138.515203,133.648113,140.200868,113.9
1482,1482,127.880334,126.316567,123.014927,138.462018,140.549057,133.922229,97.8
1485,1485,125.065994,123.952607,112.741818,137.548468,150.946673,133.565804,77.1
1488,1488,123.374101,124.695906,115.573542,135.8284,143.139325,131.906571,74.7
1491,1491,124.192323,124.956302,113.471601,136.412025,141.885011,127.269622,115.2
1494,1494,116.134168,117.702068,113.40923,136.218191,137.009531,124.018168,118.2
1497,1497,117.183018,114.010079,118.466822,138.31531,132.860175,116.987595,104.1
1500,1500,118.709834,118.963451,114.441169,140.547845,136.000125,116.627869,92.0
1503,1503,123.990496,131.060102,105.88646,144.555733,140.154798,107.428243,75.1
1506,1506,123.793161,121.474941,103.488721,143.116755,143.460998,120.320283,64.9
1509,1509,119.66998,117.817272,107.381224,144.660515,145.569124,125.031202,59.8
1512,1512,127.190592,131.228542,101.422481,142.546206,141.129972,119.238762,57.1
1515,1515,128.060646,124.74711,105.117184,145.499909,138.195761,117.401608,83.8
1518,1518,121.815955,134.225798,102.022275,143.161194,143.367614,121.530779,80.8
1521,1521,119.451661,128.745086,98.786429,142.912922,143.75738,122.086782,86.5
1524,1524,123.43339,130.584668,100.028785,144.827171,145.567757,120.837156,87.3
1527,1527,124.822345,123.160278,98.472811,144.097025,143.485992,119.164243,79.9
1530,1530,129.942797,137.915488,98.054996,143.026214,143.725567,120.578082,76.9
1533,1533,125.76509,125.617987,100.652256,144.864601,139.860259,118.338294,67.8
1536,1536,132.809144,135.642449,90.793832,143.549889,155.456854,132.538213,99.5
1539,1539,133.261419,131.661025,92.677128,143.70976,150.619603,130.09099,94.5
1542,1542,133.82724,136.937611,88.432972,144.375009,152.526253,131.55765,94.5
1545,1545,130.267141,140.779072,87.258703,143.434818,157.803293,132.082761,86.8
1548,1548,126.142065,132.575433,89.780808,140.481845,150.966147,125.026904,73.7
1551,1551,128.102225,139.371885,86.190099,142.333113,153.785366,129.459646,71.2
1554,1554,128.056444,131.107597,85.969043,140.737609,150.438426,128.951523,53.6
1557,1557,128.756332,132.0899,86.878142,139.616855,149.165897,125.877529,79.1
1560,1560,131.050614,135.772035,81.387099,139.569291,158.582885,128.279465,95.6
1563,1563,130.352506,131.656934,84.326172,137.748145,148.696955,122.737291,75.0
1566,1566,126.094247,135.884757,83.959693,133.499931,160.485605,131.709583,96.0
1569,1569,129.677122,135.339444,88.14134,127.076198,147.972291,125.825652,83.0
1572,1572,132.431872,150.941222,79.845273,127.11523,165.086514,136.000525,71.1
1575,1575,135.474604,147.279468,81.938896,129.399575,155.522408,134.089197,84.3
1578,1578,131.627028,137.087884,82.965242,118.578406,143.915682,120.867433,82.5
1581,1581,134.004267,148.789539,75.71239,110.849447,158.939337,128.855651,91.1
1584,1584,132.707845,139.915912,82.9295,122.289257,143.028001,114.991396,82.5
1587,1587,136.405842,143.884446,80.022869,123.161639,142.103939,119.09753,80.0
1590,1590,132.685278,139.546627,76.926789,126.069345,152.410782,120.851788,87.9
1593,1593,129.124694,136.370066,76.736317,119.368529,141.783276,117.304675,78.5
1596,1596,133.452461,138.441219,75.00088,122.99799,145.127511,119.868551,73.5
1599,1599,136.287615,129.686228,72.417046,128.802244,148.006847,127.674475,77.4
1602,1602,137.452884,134.909441,69.922508,126.732427,150.697453,124.497663,132.4
1605,1605,137.407253,144.278686,69.797179,119.857086,149.523598,124.4017,129.6
1608,1608,148.772801,136.699131,66.280249,122.89688,139.771643,111.1309,128.4
1611,1611,151.762047,135.024377,62.420382,121.170191,139.057877,113.991012,133.0
1614,1614,149.404896,130.842062,65.859032,129.495471,128.0528,118.419246,100.9
1617,1617,153.789809,128.204512,64.15651,129.111535,111.630399,101.534387,92.6
1620,1620,154.313273,132.966971,61.018082,131.005046,131.582854,103.32641,90.7
1623,1623,148.519754,131.288031,61.712917,133.015753,120.013327,102.012426,118.1
1626,1626,157.585355,131.919093,59.304492,130.686236,128.074195,100.150585,116.5
1629,1629,158.275459,128.193383,61.877721,137.489921,126.886381,100.444824,117.3
1632,1632,158.432017,131.071718,61.431729,136.38273,123.901815,97.871005,116.9
1635,1635,161.110078,142.698704,61.823505,134.634187,121.457064,94.458465,102.2
1638,1638,160.659387,149.55568,65.137882,133.761641,123.135469,97.177464,95.8
1641,1641,159.886048,139.416451,69.373987,133.841469,111.795966,96.143018,96.1
1644,1644,161.725755,158.272703,66.562564,137.213615,121.514346,94.50418,117.6
1647,1647,160.319683,148.913558,64.808407,136.741377,131.781143,102.94323,135.9
1650,1650,156.077916,145.468076,72.315012,135.201583,111.345502,88.66037,114.8
1653,1653,155.885757,148.843964,69.520715,136.239806,117.813752,99.702222,115.5
1656,1656,155.665194,145.22946,68.433976,136.878718,109.674702,93.292053,89.9
1659,1659,155.732526,142.491353,68.518345,136.786685,116.210275,99.613997,93.3
1662,1662,158.716748,144.131251,67.626509,132.795012,110.514886,103.354076,82.1
1665,1665,159.480064,138.280494,63.903298,135.41869,117.239527,102.634919,104.2
1668,1668,156.006205,145.559141,68.309252,132.039452,117.621913,106.398956,115.4
1671,1671,158.784367,143.238473,68.289225,135.150622,106.685133,92.568514,102.3
1674,1674,157.836442,144.654093,63.254617,133.19514,112.58174,114.163054,112.5
1677,1677,156.68731,142.596039,63.360556,131.382368,109.236225,95.985491,97.6
1680,1680,153.191485,147.410661,61.725948,129.043012,113.565829,106.420012,97.2
1683,1683,153.104807,148.529565,61.567611,127.682636,112.147941,98.51408,97.0
1686,1686,152.730376,151.387707,57.385495,134.501934,123.421755,113.028531,113.8
1689,1689,153.784542,135.474554,56.126547,136.599439,118.793152,102.544312,130.2
1692,1692,152.448744,137.3225,55.89237,122.256427,119.440904,92.552302,117.0
1695,1695,154.220137,147.605564,57.457283,126.160487,110.453315,101.162782,129.5
1698,1698,159.232553,148.055124,57.556984,131.052058,114.386595,92.864349,100.0
1701,1701,156.742085,148.673015,55.104063,133.44848,116.8048,95.026772,100.0
1704,1704,155.304872,133.808172,54.414949,126.099656,110.346797,100.521746,81.7
1707,1707,154.146686,145.538219,57.117779,126.487998,92.739431,106.089647,101.2
