Frame,angle_11_13_15_at_13,angle_12_14_16_at_14,angle_11_13_23_at_13,angle_12_14_24_at_14,angle_11_23_25_at_23,angle_12_24_26_at_24
10314,174.789557,119.674227,49.678116,87.143118,115.150671,98.657034
10315,177.250655,116.392673,48.558851,90.537122,116.830683,101.571248
10316,176.882168,123.266758,49.309184,85.717218,116.85368,95.329443
10317,178.13047,125.041298,51.150674,86.805653,116.147079,92.622129
10318,177.978172,127.689092,50.33927,83.779818,120.497779,97.441835
10319,174.18073,130.199071,49.669427,84.045026,107.832229,93.271252
10320,176.570235,131.916778,48.981701,79.342979,113.143823,94.773974
10321,175.304248,133.542274,47.916984,78.131771,112.468415,98.657266
10322,173.712551,128.606682,47.968269,81.886115,107.468078,105.142107
10323,168.405662,131.316708,52.097753,81.897168,108.603424,103.291353
10324,165.387472,133.159634,51.468966,79.904687,112.875149,102.634682
10325,167.179544,132.935234,49.192658,79.414119,106.379976,103.648616
10326,168.166074,134.143341,50.486102,78.486922,104.205699,104.653552
10327,168.265527,133.918809,50.017683,78.28693,101.142796,111.718436
10328,171.159075,132.04154,49.220017,79.928203,107.129255,112.325343
10329,167.697761,135.808714,53.162749,75.688082,107.16071,114.492522
10330,171.185053,131.396152,50.626599,80.905736,99.405258,107.960844
10331,169.388974,137.703323,50.533011,77.805815,99.19177,107.44058
10332,170.297805,136.905501,49.655196,79.7882,90.458196,111.152033
10333,174.104346,135.9674,48.885346,81.611185,90.013369,99.180181
10334,174.358036,136.743454,48.602967,78.005007,90.109003,106.87383
10335,173.795553,137.934941,48.105379,80.653056,96.891127,105.992796
10336,168.764027,129.420643,47.215101,89.244147,87.112206,100.844455
10337,167.308862,131.651923,38.388526,82.778428,77.907877,94.693255
10338,160.623804,133.539764,41.791194,88.342168,81.560191,97.83059
10339,161.92522,137.484987,51.740853,90.122436,93.609201,99.482512
10340,168.793663,146.35407,43.207429,73.977678,69.157186,90.645143
10341,169.213056,148.425966,42.749033,73.358491,68.505196,72.186921
10342,168.922283,150.752221,45.247813,71.570053,72.854329,74.194772
10343,170.996504,146.926614,43.975317,77.68296,75.238326,74.934426
10344,166.786244,139.466736,44.990983,89.964427,83.722293,89.777882
10345,165.614015,134.669971,43.890811,90.626668,89.10182,87.415017
10346,162.479643,131.065818,43.803874,97.6072,91.329325,81.934721
10347,157.838868,131.010453,44.387178,98.743784,94.426085,91.736844
10348,157.707874,138.248383,52.36576,97.0706,99.258933,83.081059
10349,150.573038,139.835565,50.942401,100.062253,99.88368,85.422424
10350,155.02979,135.374072,49.995192,101.252303,98.98405,91.005411
10351,151.584912,128.628787,48.651193,101.533249,98.234389,91.43689
10352,153.215304,135.305125,47.834526,94.223526,95.881869,89.354072
10353,152.944949,138.217385,48.49104,94.321634,95.69843,79.813025
10354,151.667174,142.419168,49.155575,94.476665,94.181806,78.815285
10355,150.891448,144.19954,47.037735,91.87381,90.063699,81.523528
10356,153.189474,145.675733,45.048397,85.363014,86.704016,74.525464
10357,149.675596,145.611899,46.085129,88.602174,89.144122,78.445629
10358,152.107872,143.25001,45.074768,85.21127,89.159823,79.87314
10359,158.153467,143.413589,43.228123,77.523885,88.969971,76.688906
10360,165.206851,145.919039,45.417287,78.203243,92.665526,76.704052
10361,161.737574,145.78263,43.164574,80.03046,89.854964,101.65614
10362,158.188331,142.91257,37.014265,83.293068,87.476455,96.495362
10363,158.921339,142.629145,41.657797,84.162426,89.282706,88.339489
10364,162.005265,148.485614,42.610997,75.168244,85.158269,81.734671
10365,161.868538,145.959375,43.012194,79.742319,86.448931,87.309441
10366,162.225947,147.318687,43.572091,84.815063,88.622535,90.862101
10367,162.582719,148.506687,44.816394,83.912857,91.640484,97.792329
10368,161.477392,156.653749,49.485322,78.655002,89.066804,93.141391
10369,166.008992,149.767786,42.411159,78.176418,87.904902,98.140046
10370,162.219029,145.135948,43.675782,88.700269,90.249843,107.093644
10371,168.18627,144.285597,36.553704,83.222351,78.274337,100.289389
10372,152.098649,140.756134,39.595395,97.236691,90.011359,106.197812
10373,156.432672,143.497732,41.296073,96.558215,95.715021,111.442167
10374,162.300011,138.57143,39.796889,94.121878,92.905355,105.861235
10375,165.184843,133.08488,49.032975,105.27595,99.952275,87.328262
10376,152.026549,132.771274,49.393933,100.010218,97.770488,94.285275
10377,167.715473,135.699978,46.366543,109.401371,102.115752,93.323987
10378,158.390064,138.936323,44.995218,114.470656,104.637716,97.818853
10379,162.062849,139.631017,50.139184,109.296208,107.202026,91.917223
10380,163.346763,146.407176,48.503752,99.173951,104.589177,93.401661
10381,158.979939,142.54331,46.21052,108.705311,108.483572,104.015827
10382,152.580708,128.326895,47.000398,115.903472,107.149816,96.55733
10383,159.160424,132.739172,43.051566,108.244739,99.359805,110.834689
10384,161.911429,135.382828,41.056659,108.471239,99.759229,108.075632
10385,155.444001,138.035296,41.437247,117.263341,106.999533,111.468732
10386,158.869031,128.374576,46.001679,120.859108,108.006496,104.970146
10387,163.325883,138.678539,48.754344,112.665681,111.292378,103.738141
10388,135.585778,148.087398,47.724271,115.125278,110.84316,108.28679
10389,146.671112,164.912502,51.667908,101.844695,112.751653,101.79435
10390,145.899463,169.00997,52.451494,96.935629,111.855359,102.82476
10391,170.609045,142.811918,50.55283,97.212366,95.936936,101.789062
10392,173.993263,154.861894,46.057708,90.666481,99.59374,108.859479
10393,159.150832,147.32175,44.497818,94.029289,99.787183,105.492471
10394,154.517154,140.503269,41.57088,90.440479,92.789308,105.340016
10395,152.515131,139.723603,41.065174,92.582869,92.079569,105.381817
10396,159.199052,145.911476,39.781663,90.948044,92.897033,106.885516
10397,177.754167,143.531644,34.056725,94.937212,91.047014,108.261223
10398,146.043802,150.024497,39.220823,96.599386,95.392712,102.536711
10399,173.099656,145.665032,37.275572,96.327407,95.446876,115.590548
10400,147.466738,144.070736,45.104685,102.25638,105.531277,115.871985
10401,174.663122,172.167301,79.336931,96.385923,107.462619,107.374878
10402,109.140805,147.634672,119.536196,87.575771,102.762433,100.800175
10403,124.443747,159.386774,70.129206,71.459833,95.813063,82.491814
10404,133.706594,148.463525,52.705795,78.83726,79.365122,77.58104
10405,176.119071,126.785113,33.089525,90.769696,81.055694,85.252722
10406,176.274916,142.424306,31.723276,84.882999,83.280957,87.76714
10407,172.193602,152.693528,30.096672,78.606792,83.352278,78.39719
10408,164.356706,132.826087,33.032904,93.965969,85.484116,81.479354
10409,160.617558,136.508213,34.480165,85.704828,70.575153,73.208805
10410,161.008075,141.765917,28.523336,79.062414,69.540643,80.787093
10411,176.403998,160.182694,23.703595,63.991193,68.745654,79.426915
10412,175.077556,133.663576,24.799901,82.190552,75.194221,86.45062
10413,168.608912,142.021537,24.48832,80.564106,82.852338,90.275579
10414,165.282328,134.425576,24.092247,84.522856,70.461623,85.081568
10415,164.727146,127.864484,24.278114,90.727252,60.679506,97.333419
10416,128.473651,140.405219,49.291782,85.587084,71.082824,88.086635
10417,166.604408,149.713292,21.896935,85.784906,85.706027,79.647682
10418,163.506652,125.744431,19.428915,91.280525,70.216212,87.187184
10419,163.096344,120.721071,22.019772,96.947309,68.156796,87.065425
10420,133.285297,155.677835,42.269335,65.873087,61.067274,80.265124
10421,141.760896,147.670162,32.715738,74.431211,65.170301,80.65572
10422,142.577857,137.368872,32.336447,89.058753,72.119691,96.581317
10423,168.913608,126.839997,24.114669,95.76353,85.588357,88.500146
10424,156.593054,127.258883,26.424763,95.069216,86.689648,91.1021
10425,167.307448,140.622314,25.741741,81.402914,84.758257,83.165193
10426,163.358652,136.970286,23.577711,82.534977,78.768366,85.924067
10427,156.42463,129.845033,29.199082,90.468166,78.310371,76.711868
10428,160.613593,126.203187,28.886653,95.446633,75.377357,78.260227
10429,160.985824,132.681754,32.827462,86.754507,79.837556,74.136949
10430,156.719217,124.821166,35.308229,95.843181,89.529723,77.520396
10431,167.828461,140.618114,38.450751,86.639846,89.56174,79.120554
10432,167.75462,141.321676,35.449604,84.438359,81.016194,70.436623
10433,170.233089,142.270699,35.681831,85.239616,84.390213,82.487103
10434,174.165535,149.702507,39.473664,86.503663,87.006848,80.723539
10435,154.915062,152.654419,40.934468,92.362617,88.690319,85.893419
10436,154.163963,151.73557,48.40262,107.559938,101.555289,85.770574
10437,155.425337,149.324931,47.228968,105.040024,105.013299,92.174262
10438,153.690476,144.151443,45.699213,107.068005,101.079499,90.489494
10439,131.892308,145.476785,43.832011,105.903896,97.202118,87.786353
10440,154.583679,139.413725,50.722409,107.276397,100.517394,87.085077
10441,160.748889,137.937432,49.648942,104.812223,106.784385,82.260855
10442,162.641827,143.724388,47.577568,97.990274,110.467793,89.707511
10443,162.512059,140.914334,47.199287,100.017135,109.465701,86.015631
10444,161.258892,137.837986,48.890758,98.262709,115.786066,96.501559
10445,151.292626,128.707837,50.800165,105.616357,120.987538,93.962816
10446,150.457655,131.163304,50.461353,104.102889,112.959758,98.421833
10447,152.406747,135.160547,46.583372,99.263021,113.157081,97.10276
10448,149.850703,129.695733,47.639328,106.742105,104.531219,95.410206
10449,148.941775,129.38956,46.055245,114.291042,112.032459,98.845719
10450,153.198045,135.327653,49.779273,111.296174,104.326931,92.542055
10451,155.8175,143.528848,49.69268,107.498725,104.519109,98.650975
10452,153.809022,140.363101,50.368082,109.216452,105.426955,92.770876
10453,155.265999,148.384046,55.815118,110.93189,106.079346,94.647224
10454,161.935955,143.85472,54.184835,112.448367,111.82471,96.32987
10455,153.936321,147.794771,60.007717,117.491391,114.399412,97.04262
10456,156.70079,150.314443,62.690185,108.52464,110.2505,98.395843
10457,159.452727,140.593816,62.338614,116.591131,116.257452,94.7224
10458,161.537173,136.996275,59.983585,117.473215,117.851885,95.0733
10459,160.84446,144.33986,59.56368,109.73937,108.256836,90.182218
10460,169.804177,141.281442,59.625141,113.837491,108.583995,98.623714
10461,170.043527,139.99267,57.955734,112.170743,110.652801,98.67425
10462,168.832522,136.641615,56.516401,111.44333,107.341819,106.905883
10463,167.760421,139.327379,65.428305,111.571307,114.909447,103.948157
10464,168.544978,138.310541,62.920185,111.353868,112.05863,99.738196
10465,166.103151,148.428298,62.656577,104.525594,111.389461,100.18401
10466,165.472213,144.202937,61.441586,108.195956,117.129154,90.23936
10467,161.626522,140.872751,64.19471,109.08362,112.596231,85.5079
10468,168.56294,139.372699,62.723435,113.88619,114.527074,85.888427
10469,167.81984,138.738286,59.118974,110.202178,122.085534,90.060405
10470,170.808953,134.26008,58.299814,113.782445,115.332663,87.557506
10471,169.648143,134.130803,58.32871,113.499941,112.842845,85.206902
10472,170.805956,131.496596,56.212413,114.389888,121.372627,94.123845
10473,171.474717,127.975076,56.42524,117.799932,122.841801,99.957182
10474,172.104927,129.398881,56.811804,116.125392,122.349254,100.684022
10475,167.987393,133.727,56.229324,113.403652,128.791315,98.089982
10476,172.533015,129.584581,54.861212,116.321083,130.356837,101.489719
10477,164.295336,124.025038,54.852722,113.009039,137.059106,101.691424
10478,165.914556,128.566384,56.229972,111.659863,134.499359,103.387568
10479,164.073511,133.767293,56.246556,105.827907,144.740627,108.252889
10480,163.762444,130.851082,56.688048,106.952868,147.310409,113.101656
10481,163.363844,131.881843,55.754469,104.308894,147.098834,113.723023
10482,161.796089,128.569016,54.1582,106.088134,152.417776,114.936378
10483,161.555935,128.709492,55.002945,106.598932,154.482834,115.694495
10484,163.282167,120.777006,54.508429,108.86053,159.150492,120.899288
10485,164.672536,119.587309,53.944671,106.431367,157.767346,120.670277
10486,159.073177,116.358611,53.0435,104.269629,158.699379,121.136198
10487,155.650628,118.629098,53.157895,101.691482,157.569529,122.120879
10488,154.66301,123.838935,53.081273,99.786886,164.990506,123.387122
10489,152.524786,126.198993,53.444913,99.570056,167.566978,127.538552
10490,154.639826,125.193769,52.541304,97.895984,167.755962,127.160191
10491,149.788042,127.318068,53.036985,97.122847,166.715906,126.839329
10492,150.572286,127.665038,53.55182,97.55656,166.836094,126.726752
10493,148.659091,125.540922,53.8802,98.837925,173.407921,131.761611
10494,153.125347,119.967499,52.99586,100.425826,170.601516,133.174383
10495,152.160048,122.982052,52.53634,98.65191,169.87676,132.33728
10496,155.235034,123.075233,52.324182,96.855069,171.249423,132.777625
10497,155.630915,124.771429,52.691353,95.807726,171.301116,132.517665
10498,150.996243,123.08116,52.457487,93.567264,169.774525,132.468261
10499,148.771653,125.60293,52.513751,93.303494,169.428364,131.097027
10500,144.757723,127.031446,54.855731,94.892653,155.830096,115.158764
10501,153.313358,131.6778,52.271445,89.279284,159.946255,118.877443
10502,149.414393,129.754795,53.07296,89.861009,155.482456,118.815606
10503,146.17933,132.923458,55.246355,87.569965,152.38349,113.99353
10504,143.929194,131.84839,54.080641,85.964326,156.50909,116.995851
10505,151.72808,130.13454,51.116792,84.34057,146.358077,126.373223
10506,148.673735,131.426317,52.262874,84.548138,147.059218,125.483825
10507,150.186257,132.579549,50.855065,83.909033,149.304331,127.187866
10508,145.055951,137.852982,51.146277,78.444377,149.848181,127.809581
10509,155.998459,139.017315,47.170093,71.69959,158.411017,135.827452
10510,155.474802,135.916088,46.09543,74.826909,151.49923,133.040963
10511,152.293891,136.017012,47.139668,74.525007,157.914835,134.051415
10512,155.29576,137.983373,46.360884,71.147079,161.574775,138.406428
10513,156.258534,139.680493,46.496985,67.611618,168.799016,139.602165
10514,155.971829,140.925208,44.629364,68.399334,154.829171,136.876567
10515,151.804186,148.46334,42.556872,63.953312,153.233301,137.917528
10516,154.673263,143.027827,42.483867,66.01466,155.599779,137.282061
10517,154.312522,149.334811,40.498065,59.585493,159.212748,144.640281
10518,152.858236,150.230604,42.211156,59.62888,161.144204,143.084648
10519,153.861638,146.818142,41.274545,61.861709,160.453145,142.893183
10520,151.088323,151.956761,39.669649,59.995849,167.455861,144.834597
10521,152.969992,151.056301,39.587672,58.766221,164.175907,145.072812
10522,152.397492,150.381003,40.591139,57.446896,161.024142,146.188645
10523,156.76877,152.290166,37.832687,50.686531,166.260854,151.00895
10524,156.726069,154.017757,37.062344,44.829356,166.513921,152.781227
10525,157.8907,160.076371,36.810089,44.005589,162.818655,152.627431
10526,155.699833,158.151422,39.212408,45.203839,164.982414,152.716452
10527,157.326105,154.658144,36.943399,46.73152,161.513749,152.369086
10528,158.597691,156.3348,36.007084,44.512464,165.074893,153.906815
10529,156.062065,155.077063,36.710637,45.640587,162.514016,147.035485
10530,156.861892,150.203078,37.290515,48.27616,164.218997,153.662994
10531,156.80387,146.790879,36.757046,49.643888,163.102548,153.926457
10532,154.615812,150.147961,37.507611,48.043946,166.893133,157.849519
10533,152.827226,150.543841,37.998766,47.738421,166.895262,156.920143
10534,151.936729,155.426831,38.558141,44.362282,166.647785,157.858078
10535,151.455459,153.486889,37.124943,45.572825,162.37618,153.682887
10536,153.934592,155.166969,36.967354,45.73176,160.899079,153.390783
10537,154.43037,153.669845,37.126361,46.098312,160.797918,152.975391
10538,154.316338,153.708008,37.948575,46.13979,161.90642,151.444928
10539,155.4381,151.793171,38.006401,46.222088,161.67013,151.528917
10540,155.893401,153.679527,37.447432,46.295329,157.157031,151.09481
10541,155.895178,153.742517,36.767914,45.471533,158.365752,151.530167
10542,156.991769,152.03366,36.465419,45.455395,150.684633,143.373876
10543,156.465935,153.326067,37.115273,44.488919,158.034411,150.927991
10544,157.892294,153.584522,34.327496,42.825271,162.729761,156.914268
10545,154.759648,155.505382,35.918247,42.317207,161.453963,151.266542
10546,158.270152,159.172845,34.812482,43.820121,146.902004,147.501504
10547,160.948197,157.422002,35.768169,49.316907,145.86567,145.127389
